"Date","Price","Open","High","Low","Vol.","Change %"
"03/10/2011","72.300","72.100","72.800","71.540","","0.40%"
"03/09/2011","72.010","72.060","72.560","71.460","","-0.17%"
"03/08/2011","72.130","72.050","72.690","71.490","","0.07%"
"03/07/2011","72.080","71.970","72.770","71.470","","0.14%"
"03/04/2011","71.980","71.870","72.550","71.380","","-0.12%"
"03/03/2011","72.070","71.920","72.620","71.390","","0.22%"
"03/02/2011","71.910","71.410","71.910","71.410","","0.00%"
"03/01/2011","71.910","72.290","72.790","71.360","","-0.70%"
"02/28/2011","72.420","72.510","73.050","71.690","","-0.14%"
"02/25/2011","72.520","72.660","73.170","71.940","","-0.33%"
"02/24/2011","72.760","72.380","73.290","71.890","","1.59%"
"02/23/2011","71.620","72.420","72.960","71.120","","-1.12%"
"02/22/2011","72.430","72.210","73.030","71.720","","0.63%"
"02/21/2011","71.980","72.290","72.800","71.470","","-0.46%"
"02/18/2011","72.310","72.380","72.880","72.200","","-0.32%"
"02/17/2011","72.540","72.690","73.240","72.040","","0.58%"
"02/16/2011","72.120","71.620","72.120","71.620","","0.00%"
"02/15/2011","72.120","72.660","73.360","71.620","","-0.01%"
"02/14/2011","72.130","73.090","73.590","71.630","","-1.31%"
"02/11/2011","73.090","73.120","73.750","72.590","","-0.11%"
"02/10/2011","73.170","72.880","73.180","73.160","","0.55%"
"02/09/2011","72.770","72.480","73.300","72.270","","0.41%"
"02/08/2011","72.470","72.580","73.140","71.970","","0.49%"
"02/07/2011","72.120","72.940","73.480","71.620","","-0.63%"
"02/04/2011","72.580","73.040","73.590","72.080","","-0.55%"
"02/03/2011","72.980","72.990","73.540","72.480","","-0.03%"
"02/02/2011","73.000","72.860","73.600","72.500","","0.52%"
"02/01/2011","72.620","73.340","73.880","72.120","","-0.36%"
"01/31/2011","72.880","73.220","74.110","72.380","","0.34%"
"01/28/2011","72.630","73.120","73.840","72.130","","0.71%"
"01/27/2011","72.120","72.980","73.560","71.620","","-0.36%"
"01/26/2011","72.380","72.650","73.150","71.880","","-1.05%"
"01/25/2011","73.150","72.820","73.730","72.650","","0.08%"
"01/24/2011","73.090","72.980","73.590","72.590","","0.14%"
"01/21/2011","72.990","73.040","73.750","72.490","","0.19%"
"01/20/2011","72.850","72.990","73.620","72.350","","0.16%"
"01/19/2011","72.730","72.530","73.250","72.230","","0.11%"
"01/18/2011","72.650","72.900","73.400","72.150","","-0.25%"
"01/17/2011","72.830","72.580","73.500","72.330","","0.33%"
"01/14/2011","72.590","72.300","73.190","72.090","","0.28%"
"01/13/2011","72.390","72.060","72.930","71.890","","0.25%"
"01/12/2011","72.210","72.110","72.820","71.710","","0.67%"
"01/11/2011","71.730","72.640","73.190","71.230","","-1.36%"
"01/10/2011","72.720","72.610","73.320","72.220","","0.14%"
"01/07/2011","72.620","72.610","73.250","72.120","","0.32%"
"01/06/2011","72.390","72.560","73.180","71.890","","-0.19%"
"01/05/2011","72.530","72.370","73.030","72.030","","0.76%"
"01/04/2011","71.980","71.460","72.490","71.480","","0.63%"
"01/03/2011","71.530","71.520","72.150","71.030","","0.00%"
"12/31/2010","71.530","71.790","72.320","71.030","","-0.56%"
"12/30/2010","71.930","71.910","72.430","71.430","","-0.19%"
"12/29/2010","72.070","72.180","72.740","71.570","","-0.11%"
"12/28/2010","72.150","72.230","72.820","71.650","","-0.33%"
"12/27/2010","72.390","72.180","72.930","71.890","","0.29%"
"12/24/2010","72.180","72.160","72.880","71.680","","-0.12%"
"12/23/2010","72.270","72.030","72.770","71.770","","0.18%"
"12/22/2010","72.140","72.400","72.920","71.640","","-0.32%"
"12/21/2010","72.370","72.610","73.110","71.870","","-0.54%"
"12/20/2010","72.760","72.540","73.550","72.260","","0.29%"
"12/17/2010","72.550","72.050","72.550","72.050","","0.00%"
"12/16/2010","72.550","72.720","73.480","72.050","","-0.12%"
"12/15/2010","72.640","72.190","73.240","72.140","","1.00%"
"12/14/2010","71.920","71.900","72.560","71.420","","-0.40%"
"12/13/2010","72.210","72.160","72.900","71.710","","0.17%"
"12/10/2010","72.090","72.290","73.060","71.590","","-0.36%"
"12/09/2010","72.350","71.980","72.990","71.850","","0.33%"
"12/08/2010","72.110","71.820","72.760","71.610","","0.95%"
"12/07/2010","71.430","71.770","72.280","70.930","","-0.71%"
"12/06/2010","71.940","71.930","72.550","71.440","","-0.29%"
"12/03/2010","72.150","72.300","72.800","71.650","","-0.41%"
"12/02/2010","72.450","72.400","73.120","71.950","","-0.21%"
"12/01/2010","72.600","73.360","73.910","72.100","","-1.10%"
"11/30/2010","73.410","73.540","74.280","72.910","","-0.12%"
"11/29/2010","73.500","73.340","74.000","73.000","","0.20%"
"11/26/2010","73.350","72.960","73.940","72.850","","0.69%"
"11/25/2010","72.850","73.060","73.710","72.350","","-0.37%"
"11/24/2010","73.120","73.020","73.830","72.620","","0.29%"
"11/23/2010","72.910","72.860","73.560","72.410","","0.34%"
"11/22/2010","72.660","72.460","73.160","72.160","","0.26%"
"11/19/2010","72.470","72.370","73.100","71.970","","0.15%"
"11/18/2010","72.360","72.780","73.410","71.860","","1.02%"
"11/17/2010","71.630","71.130","71.630","71.130","","0.00%"
"11/16/2010","71.630","72.240","73.030","71.130","","-1.02%"
"11/15/2010","72.370","71.680","72.880","71.870","","0.95%"
"11/12/2010","71.690","71.200","72.250","71.190","","1.11%"
"11/11/2010","70.900","70.800","71.450","70.400","","0.01%"
"11/10/2010","70.890","71.060","71.610","70.390","","-0.01%"
"11/09/2010","70.900","70.990","71.590","70.400","","1.10%"
"11/08/2010","70.130","70.740","71.560","69.630","","0.29%"
"11/05/2010","69.930","69.430","69.930","69.430","","0.00%"
"11/04/2010","69.930","70.820","71.450","69.430","","-1.47%"
"11/03/2010","70.970","70.850","71.570","70.470","","-0.03%"
"11/02/2010","70.990","71.120","71.670","70.490","","-0.22%"
"11/01/2010","71.150","71.070","71.710","70.650","","0.10%"
"10/29/2010","71.080","71.180","71.320","71.070","","-0.25%"
"10/28/2010","71.260","71.170","71.780","70.760","","0.20%"
"10/27/2010","71.120","71.360","71.910","70.620","","1.28%"
"10/26/2010","70.220","71.130","71.710","69.720","","-1.06%"
"10/25/2010","70.970","71.340","71.840","70.470","","-0.53%"
"10/22/2010","71.350","71.140","71.850","70.850","","0.63%"
"10/21/2010","70.900","70.960","71.590","70.400","","0.97%"
"10/20/2010","70.220","71.170","71.670","69.720","","-1.06%"
"10/19/2010","70.970","71.040","71.710","70.470","","1.07%"
"10/18/2010","70.220","70.580","71.560","69.720","","-0.52%"
"10/15/2010","70.590","70.690","71.190","70.090","","1.10%"
"10/14/2010","69.820","70.860","71.410","69.320","","-0.99%"
"10/13/2010","70.520","71.060","71.760","70.020","","-0.14%"
"10/12/2010","70.620","71.180","72.120","70.120","","-0.61%"
"10/11/2010","71.050","71.070","71.590","70.550","","0.61%"
"10/08/2010","70.620","70.940","71.690","70.120","","-0.14%"
"10/07/2010","70.720","70.940","71.590","70.220","","0.13%"
"10/06/2010","70.630","71.020","71.780","70.130","","-3.75%"
"10/05/2010","73.380","71.440","73.750","72.880","","4.64%"
"10/04/2010","70.125","71.150","71.545","70.000","","-1.26%"
"10/01/2010","71.020","71.630","72.200","70.520","","-0.21%"
"09/30/2010","71.170","70.680","71.550","70.670","","-0.01%"
"09/29/2010","71.180","71.890","72.630","70.680","","0.08%"
"09/28/2010","71.120","72.060","72.940","70.620","","-1.25%"
"09/27/2010","72.020","72.400","72.900","71.520","","-0.14%"
"09/24/2010","72.120","72.850","73.460","71.620","","-0.55%"
"09/23/2010","72.520","72.930","73.650","72.020","","-0.01%"
"09/22/2010","72.530","72.700","73.470","72.030","","-0.74%"
"09/21/2010","73.070","72.930","73.810","72.570","","0.76%"
"09/20/2010","72.520","73.330","73.900","72.020","","-1.12%"
"09/17/2010","73.340","73.780","74.290","72.840","","-0.66%"
"09/16/2010","73.830","74.210","74.760","73.330","","0.63%"
"09/15/2010","73.370","74.270","74.820","72.870","","-0.01%"
"09/14/2010","73.380","74.140","74.830","72.880","","-0.66%"
"09/13/2010","73.870","74.350","74.850","73.370","","0.68%"
"09/10/2010","73.370","72.870","73.370","72.870","","0.00%"
"09/09/2010","73.370","74.460","75.060","72.870","","-1.19%"
"09/08/2010","74.250","74.930","75.430","73.750","","-0.91%"
"09/07/2010","74.930","74.580","75.500","74.430","","0.62%"
"09/06/2010","74.470","74.460","74.990","73.970","","1.15%"
"09/03/2010","73.620","74.610","75.240","73.120","","-1.52%"
"09/02/2010","74.760","74.800","75.420","74.260","","-0.17%"
"09/01/2010","74.890","75.070","75.600","74.390","","1.24%"
"08/31/2010","73.970","75.060","75.840","73.470","","-0.01%"
"08/30/2010","73.980","75.020","75.580","73.480","","0.01%"
"08/27/2010","73.970","74.980","75.620","73.470","","-1.31%"
"08/26/2010","74.950","74.880","75.490","74.450","","1.32%"
"08/25/2010","73.970","74.980","75.630","73.470","","-0.01%"
"08/24/2010","73.980","74.850","75.640","73.480","","0.01%"
"08/23/2010","73.970","74.670","75.180","73.470","","-0.95%"
"08/20/2010","74.680","74.540","75.240","74.180","","0.95%"
"08/19/2010","73.980","74.480","75.000","73.480","","-0.70%"
"08/18/2010","74.500","74.620","75.210","74.000","","0.65%"
"08/17/2010","74.020","74.660","75.230","73.520","","-1.15%"
"08/16/2010","74.880","74.820","75.520","74.380","","1.01%"
"08/13/2010","74.130","74.620","75.400","73.630","","0.62%"
"08/12/2010","73.670","75.150","75.750","73.170","","0.00%"
"08/11/2010","73.670","74.340","75.230","73.170","","0.00%"
"08/10/2010","73.670","74.020","74.780","73.170","","-0.18%"
"08/09/2010","73.800","73.840","74.340","73.300","","-0.07%"
"08/06/2010","73.850","73.760","74.380","73.350","","-0.05%"
"08/05/2010","73.890","73.960","74.510","73.390","","-0.24%"
"08/04/2010","74.070","73.980","74.750","73.570","","0.27%"
"08/03/2010","73.870","73.780","74.470","73.370","","-0.16%"
"08/02/2010","73.990","74.240","74.740","73.490","","-0.35%"
"07/30/2010","74.250","74.560","75.080","73.750","","-0.28%"
"07/29/2010","74.460","74.770","75.300","73.960","","-0.48%"
"07/28/2010","74.820","74.750","75.370","74.320","","0.23%"
"07/27/2010","74.650","75.020","75.560","74.150","","-0.85%"
"07/26/2010","75.290","75.090","75.290","75.280","","0.25%"
"07/23/2010","75.100","75.200","75.800","74.600","","-0.40%"
"07/22/2010","75.400","75.710","76.250","74.900","","-0.09%"
"07/21/2010","75.470","75.490","76.210","74.970","","-0.40%"
"07/20/2010","75.770","75.440","76.300","75.270","","0.50%"
"07/19/2010","75.390","74.840","75.900","74.890","","0.72%"
"07/16/2010","74.850","74.350","74.850","74.350","","0.35%"
"07/15/2010","74.590","74.090","74.590","74.090","","-0.19%"
"07/14/2010","74.730","74.230","74.730","74.230","","-0.13%"
"07/13/2010","74.830","74.820","74.830","74.820","","0.01%"
"07/12/2010","74.820","74.320","74.820","74.320","","0.20%"
"07/09/2010","74.670","74.170","74.670","74.170","","-0.40%"
"07/08/2010","74.970","74.470","74.970","74.470","","-0.35%"
"07/07/2010","75.230","74.730","75.230","74.730","","0.24%"
"07/06/2010","75.050","74.550","75.050","74.550","","0.28%"
"07/05/2010","74.840","74.340","74.840","74.340","","0.03%"
"07/02/2010","74.820","74.320","74.820","74.320","","0.39%"
"07/01/2010","74.530","74.030","74.530","74.030","","0.30%"
"06/30/2010","74.310","73.810","74.310","73.810","","-0.08%"
"06/29/2010","74.370","73.870","74.370","73.870","","0.60%"
"06/28/2010","73.930","73.430","73.930","73.430","","-0.15%"
"06/25/2010","74.040","73.540","74.040","73.540","","-0.47%"
"06/24/2010","74.390","74.380","74.390","74.380","","0.69%"
"06/23/2010","73.880","73.380","73.880","73.380","","-0.15%"
"06/22/2010","73.990","73.490","73.990","73.490","","1.07%"
"06/21/2010","73.210","72.710","73.210","72.710","","-0.91%"
"06/18/2010","73.880","73.380","73.880","73.380","","-0.26%"
"06/17/2010","74.070","73.570","74.070","73.570","","-0.56%"
"06/16/2010","74.490","73.990","74.490","73.990","","0.00%"
"06/15/2010","74.490","73.990","74.490","73.990","","0.13%"
"06/14/2010","74.390","73.890","74.390","73.890","","-0.72%"
"06/11/2010","74.930","74.430","74.930","74.430","","-0.27%"
"06/10/2010","75.130","74.630","75.130","74.630","","-0.12%"
"06/09/2010","75.220","74.720","75.220","74.720","","0.17%"
"06/08/2010","75.090","74.590","75.090","74.590","","-0.33%"
"06/07/2010","75.340","74.840","75.340","74.840","","0.49%"
"06/04/2010","74.970","74.470","74.970","74.470","","0.42%"
"06/03/2010","74.660","74.160","74.660","74.160","","-0.68%"
"06/02/2010","75.170","74.670","75.170","74.670","","-0.37%"
"06/01/2010","75.450","74.950","75.450","74.950","","1.71%"
"05/31/2010","74.180","73.680","74.180","73.680","","0.04%"
"05/28/2010","74.150","73.650","74.150","73.650","","-0.30%"
"05/27/2010","74.370","73.870","74.370","73.870","","-1.72%"
"05/26/2010","75.670","75.170","75.670","75.170","","-0.86%"
"05/25/2010","76.330","75.830","76.330","75.830","","1.56%"
"05/24/2010","75.160","74.660","75.160","74.660","","0.07%"
"05/21/2010","75.110","74.610","75.110","74.610","","0.28%"
"05/20/2010","74.900","74.400","74.900","74.400","","0.96%"
"05/19/2010","74.190","73.690","74.190","73.690","","1.70%"
"05/18/2010","72.950","72.450","72.950","72.450","","-0.05%"
"05/17/2010","72.990","72.490","72.990","72.490","","0.88%"
"05/14/2010","72.350","71.850","72.350","71.850","","0.32%"
"05/13/2010","72.120","71.620","72.120","71.620","","-0.10%"
"05/12/2010","72.190","71.690","72.190","71.690","","-0.35%"
"05/11/2010","72.440","71.940","72.440","71.940","","0.95%"
"05/10/2010","71.760","71.260","71.760","71.260","","-1.39%"
"05/07/2010","72.770","72.270","72.770","72.270","","0.39%"
"05/06/2010","72.490","71.990","72.490","71.990","","0.82%"
"05/05/2010","71.900","71.400","71.900","71.400","","0.73%"
"05/04/2010","71.380","70.880","71.380","70.880","","0.21%"
"05/03/2010","71.230","70.730","71.230","70.730","","0.35%"
"04/30/2010","70.980","70.480","70.980","70.480","","-0.35%"
"04/29/2010","71.230","70.730","71.230","70.730","","-0.28%"
"04/28/2010","71.430","70.930","71.430","70.930","","0.45%"
"04/27/2010","71.110","71.100","71.110","71.100","","0.11%"
"04/26/2010","71.030","70.530","71.030","70.530","","-0.08%"
"04/23/2010","71.090","70.590","71.090","70.590","","-0.24%"
"04/22/2010","71.260","70.760","71.260","70.760","","-0.04%"
"04/21/2010","71.290","70.790","71.290","70.790","","0.24%"
"04/20/2010","71.120","70.620","71.120","70.620","","-0.64%"
"04/19/2010","71.575","71.570","71.575","71.570","","0.94%"
"04/16/2010","70.910","70.410","70.910","70.410","","-0.27%"
"04/15/2010","71.100","70.600","71.100","70.600","","-0.08%"
"04/14/2010","71.160","70.660","71.160","70.660","","0.00%"
"04/13/2010","71.160","70.660","71.160","70.660","","0.04%"
"04/12/2010","71.130","70.630","71.130","70.630","","0.40%"
"04/09/2010","70.850","70.350","70.850","70.350","","-0.40%"
"04/08/2010","71.135","71.130","71.135","71.130","","-0.19%"
"04/07/2010","71.270","70.770","71.270","70.770","","0.20%"
"04/06/2010","71.130","70.630","71.130","70.630","","0.04%"
"04/05/2010","71.100","70.600","71.100","70.600","","-0.03%"
"04/02/2010","71.120","70.620","71.120","70.620","","-0.71%"
"04/01/2010","71.630","71.130","71.630","71.130","","0.00%"
"03/31/2010","71.630","71.130","71.630","71.130","","-1.04%"
"03/30/2010","72.380","71.880","72.380","71.880","","0.61%"
"03/29/2010","71.940","71.440","71.940","71.440","","-0.61%"
"03/26/2010","72.380","71.880","72.380","71.880","","0.01%"
"03/25/2010","72.370","71.870","72.370","71.870","","-0.82%"
"03/24/2010","72.970","72.470","72.970","72.470","","0.83%"
"03/23/2010","72.370","71.870","72.370","71.870","","-0.77%"
"03/22/2010","72.930","72.430","72.930","72.430","","0.16%"
"03/19/2010","72.810","72.310","72.810","72.310","","0.12%"
"03/18/2010","72.720","72.220","72.720","72.220","","0.23%"
"03/17/2010","72.550","72.050","72.550","72.050","","-0.44%"
"03/16/2010","72.870","72.860","72.870","72.860","","-0.10%"
"03/15/2010","72.945","72.940","72.945","72.940","","0.34%"
"03/12/2010","72.700","72.200","72.700","72.200","","-0.40%"
"03/11/2010","72.990","72.490","72.990","72.490","","0.52%"
"03/10/2010","72.610","72.110","72.610","72.110","","-0.53%"
"03/09/2010","73.000","72.500","73.000","72.500","","0.22%"
"03/08/2010","72.840","72.340","72.840","72.340","","-0.18%"
"03/05/2010","72.970","72.960","72.970","72.960","","-0.45%"
"03/04/2010","73.300","72.800","73.300","72.800","","-0.03%"
"03/03/2010","73.320","72.820","73.320","72.820","","-0.58%"
"03/02/2010","73.750","73.250","73.750","73.250","","0.00%"
"03/01/2010","73.750","73.250","73.750","73.250","","0.01%"
"02/26/2010","73.740","73.240","73.740","73.240","","-0.69%"
"02/25/2010","74.250","73.750","74.250","73.750","","0.18%"
"02/24/2010","74.120","73.620","74.120","73.620","","0.18%"
"02/23/2010","73.990","73.490","73.990","73.490","","0.05%"
"02/22/2010","73.950","73.450","73.950","73.450","","-0.19%"
"02/19/2010","74.090","73.590","74.090","73.590","","0.07%"
"02/18/2010","74.040","73.540","74.040","73.540","","0.37%"
"02/17/2010","73.770","73.270","73.770","73.270","","-0.23%"
"02/16/2010","73.940","73.440","73.940","73.440","","-0.24%"
"02/15/2010","74.120","73.620","74.120","73.620","","-0.29%"
"02/12/2010","74.335","74.330","74.335","74.330","","-0.06%"
"02/11/2010","74.380","73.880","74.380","73.880","","-0.01%"
"02/10/2010","74.390","73.890","74.390","73.890","","-0.35%"
"02/09/2010","74.650","74.150","74.650","74.150","","-0.32%"
"02/08/2010","74.890","74.390","74.890","74.390","","0.17%"
"02/05/2010","74.760","74.260","74.760","74.260","","1.01%"
"02/04/2010","74.010","73.510","74.010","73.510","","0.61%"
"02/03/2010","73.560","73.060","73.560","73.060","","1.01%"
"02/02/2010","72.825","72.700","72.825","72.700","","0.01%"
"02/01/2010","72.820","72.320","72.820","72.320","","-1.42%"
"01/29/2010","73.870","73.370","73.870","73.370","","-0.40%"
"01/28/2010","74.170","73.670","74.170","73.670","","1.85%"
"01/27/2010","72.825","72.700","72.825","72.700","","0.01%"
"01/26/2010","72.820","72.320","72.820","72.320","","0.00%"
"01/25/2010","72.820","72.320","72.820","72.320","","-1.39%"
"01/22/2010","73.850","73.350","73.850","73.350","","1.41%"
"01/21/2010","72.820","72.320","72.820","72.320","","-0.01%"
"01/20/2010","72.825","72.700","72.825","72.700","","-0.01%"
"01/19/2010","72.830","72.330","72.830","72.330","","-0.27%"
"01/18/2010","73.030","72.530","73.030","72.530","","0.56%"
"01/15/2010","72.620","72.120","72.620","72.120","","-0.01%"
"01/14/2010","72.625","72.500","72.625","72.500","","-0.47%"
